customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgChargePerMonth,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment,CustomerId,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
8194-PEEBY,0.0,0.0,1.0,1.0,24.0,1.0,,,,,,,0.0,19.9,533.5,0.0,22.229166666666668,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
6872-HXFNF,0.0,0.0,1.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.35,3756.45,0.0,58.69453125,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,,,,,,,,,
3932-CMDTD,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,105.65,443.9,1.0,110.975,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
7714-YXSMB,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.5,2599.95,0.0,99.99807692307692,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,,,,,,,,,
8387-UGUSU,0.0,0.0,1.0,1.0,15.0,1.0,,,,,,,0.0,20.05,284.3,0.0,18.953333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
1080-BWSYE,1.0,1.0,1.0,0.0,64.0,1.0,,,,,,,0.0,25.65,1740.8,0.0,27.2,0,0,1,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
4039-HEUNW,1.0,1.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,96.5,3436.1,1.0,95.44722222222222,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
1194-HVAIF,0.0,0.0,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,95.0,2462.55,0.0,91.20555555555556,0,0,1,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
0812-WUPTB,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.85,70.85,1.0,70.85,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
3594-UVONA,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,85.95,3110.1,1.0,88.86,0,0,1,1,0,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
0004-TLHLJ,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.9,280.85,1.0,70.2125,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
1767-TGTKO,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.45,411.75,0.0,51.46875,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
8439-LTUGF,1.0,0.0,0.0,0.0,10.0,1.0,,,,,,,1.0,20.0,198.6,0.0,19.86,1,0,0,0,0,1,1,0,0,0,1,0,0,2.0,,,,,,,,,
8805-JNRAZ,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.2,103.7,0.0,51.85,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
5089-IFSDP,0.0,0.0,1.0,0.0,58.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,109.45,6144.55,1.0,105.94051724137933,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
6418-HNFED,1.0,0.0,1.0,0.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.25,4089.45,0.0,80.18529411764706,1,0,0,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
0206-OYVOC,0.0,0.0,1.0,1.0,46.0,1.0,,,,,,,1.0,19.25,864.2,0.0,18.78695652173913,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
7291-CDTMJ,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,1.0,19.65,19.65,0.0,19.65,1,0,0,0,0,1,1,0,0,1,0,0,0,2.0,,,,,,,,,
7128-GGCNO,1.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,3249.4,0.0,70.63913043478261,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
0237-YFUTL,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,109.65,5405.8,0.0,108.116,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,,,,,,,,,
7691-KGKGP,1.0,0.0,1.0,1.0,53.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,65.0,3363.8,0.0,63.46792452830189,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0,,,,,,,,,
6710-HSJRD,1.0,0.0,1.0,0.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,114.1,7132.15,0.0,116.92049180327868,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
3675-EQOZA,1.0,0.0,0.0,0.0,5.0,1.0,,,,,,,0.0,20.65,93.55,0.0,18.71,1,0,0,0,0,1,1,0,0,1,0,0,0,2.0,,,,,,,,,
0840-DCNZE,1.0,0.0,0.0,0.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.95,4138.9,0.0,88.06170212765957,1,0,0,1,0,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
1732-FEKLD,0.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,94.75,5121.75,0.0,94.84722222222224,0,0,1,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
9862-KJTYK,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.35,566.1,0.0,29.794736842105262,0,1,0,1,0,0,1,0,0,0,1,0,0,2.0,,,,,,,,,
0479-HMSWA,0.0,0.0,0.0,1.0,26.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,105.45,2715.3,0.0,104.4346153846154,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
5854-KSRBJ,1.0,0.0,1.0,1.0,70.0,1.0,,,,,,,0.0,25.4,1782.05,0.0,25.457857142857144,0,0,1,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
0365-BZUWY,1.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,102.55,1742.5,0.0,102.5,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
4817-VYYWS,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.2,2983.8,1.0,99.46,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
5701-SVCWR,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,0.0,24.0,24.0,0.0,24.0,0,0,1,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
3129-AAQOU,0.0,0.0,1.0,1.0,19.0,1.0,,,,,,,0.0,25.6,485.9,0.0,25.573684210526316,0,0,1,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
4922-CVPDX,0.0,0.0,1.0,0.0,26.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,73.5,1905.7,0.0,73.29615384615384,1,0,0,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
1396-QWFBJ,0.0,0.0,1.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,74.05,1565.7,1.0,74.55714285714286,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
1357-BIJKI,1.0,0.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,98.25,4858.7,0.0,97.174,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
1099-BTKWT,0.0,0.0,1.0,0.0,68.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,54.4,3723.65,0.0,54.75955882352941,0,1,0,1,0,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
5299-SJCZT,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,101.55,298.35,1.0,99.45,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
2018-PZKMU,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,103.1,970.45,0.0,107.82777777777778,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
7340-KEFQE,0.0,0.0,1.0,1.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.2,1782.0,0.0,34.94117647058823,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
4570-QHXHL,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.75,405.7,0.0,45.077777777777776,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
2403-BCASL,1.0,1.0,1.0,1.0,41.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,111.95,4534.9,1.0,110.60731707317072,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
7392-YYPYJ,1.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.65,2415.95,0.0,109.81590909090907,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
2898-LSJGD,0.0,0.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,55.95,1157.05,1.0,55.09761904761905,0,1,0,1,0,0,0,1,0,0,0,1,0,2.0,,,,,,,,,
2223-GDSHL,1.0,0.0,1.0,1.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.05,8297.5,0.0,116.8661971830986,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
7359-PTSXY,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,45.75,1.0,45.75,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9470-RTWDV,1.0,0.0,1.0,1.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,82.0,2083.1,0.0,80.11923076923077,0,0,1,1,0,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
2176-OSJUV,1.0,0.0,1.0,0.0,71.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,65.15,4681.75,0.0,65.94014084507042,0,0,1,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
9348-YVOMK,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.8,176.2,0.0,44.05,1,0,0,1,0,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
8104-OSKWT,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,79.8,1001.2,0.0,83.43333333333334,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
4521-YEEHE,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,88.85,1594.75,0.0,88.59722222222223,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4090-KPJIP,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.95,212.4,0.0,70.8,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
3786-WOVKF,0.0,1.0,1.0,0.0,72.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,106.85,7677.4,0.0,106.63055555555556,0,0,1,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
4503-BDXBD,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.95,815.5,1.0,74.13636363636364,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6086-ESGRL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.15,80.15,1.0,80.15,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
2592-HODOV,1.0,0.0,0.0,0.0,13.0,1.0,,,,,,,0.0,19.3,259.65,0.0,19.97307692307692,1,0,0,0,0,1,0,1,0,0,1,0,0,2.0,,,,,,,,,
3886-CERTZ,0.0,0.0,1.0,0.0,72.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,109.25,8109.8,1.0,112.63611111111112,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
7995-ZHHNZ,1.0,0.0,1.0,0.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,2386.85,0.0,56.8297619047619,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,,,,,,,,,
3824-RHKVR,0.0,0.0,0.0,0.0,17.0,1.0,,,,,,,0.0,19.7,340.35,0.0,20.02058823529412,1,0,0,0,0,1,1,0,0,0,1,0,0,2.0,,,,,,,,,
5816-SCGFC,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.3,419.35,0.0,59.90714285714286,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
5989-AXPUC,0.0,0.0,1.0,0.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,118.6,7990.05,0.0,117.50073529411765,0,0,1,0,1,0,0,0,1,0,0,0,1,1.0,,,,,,,,,
4979-HPRFL,1.0,0.0,1.0,1.0,56.0,1.0,,,,,,,0.0,24.15,1402.25,0.0,25.040178571428573,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
8590-OHDIW,0.0,0.0,1.0,1.0,38.0,1.0,,,,,,,0.0,20.3,749.35,0.0,19.719736842105263,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
8015-IHCGW,0.0,0.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.5,8425.15,0.0,117.01597222222222,0,0,1,0,1,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
2332-TODQS,0.0,0.0,0.0,0.0,48.0,1.0,,,,,,,0.0,25.05,1171.5,0.0,24.40625,0,0,1,0,0,1,0,1,0,0,1,0,0,2.0,,,,,,,,,
9278-VZKCD,0.0,1.0,1.0,0.0,52.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,109.1,5647.95,0.0,108.61442307692307,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
8008-OTEZX,0.0,0.0,1.0,1.0,35.0,1.0,,,,,,,0.0,19.65,708.8,0.0,20.25142857142857,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
2773-OVBPK,1.0,0.0,1.0,0.0,67.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,111.3,7567.2,0.0,112.94328358208956,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
5999-LCXAO,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,29.9,0.0,29.9,0,1,0,1,0,0,1,0,0,0,0,0,1,2.0,,,,,,,,,
5206-XZZQI,1.0,0.0,0.0,0.0,53.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,80.6,4348.1,0.0,82.03962264150944,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
4803-LBYPN,1.0,0.0,1.0,1.0,34.0,1.0,,,,,,,0.0,20.8,635.9,0.0,18.70294117647059,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
5759-RCVCB,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.2,108.95,1.0,36.31666666666667,0,1,0,1,0,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
6372-RFVNS,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.8,78.8,1.0,78.8,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
2139-FQHLM,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,89.95,1682.4,0.0,88.54736842105264,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
8261-GWDBQ,0.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.05,6925.9,0.0,115.43166666666666,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
1093-YSWCA,1.0,0.0,0.0,0.0,11.0,1.0,,,,,,,0.0,19.55,223.15,0.0,20.286363636363635,1,0,0,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
8938-UMKPI,0.0,0.0,0.0,0.0,47.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,106.4,5127.95,1.0,109.10531914893616,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
0991-BRRFB,1.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,874.8,1.0,48.6,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
3882-IYOIJ,0.0,0.0,1.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,115.25,6758.45,0.0,112.64083333333332,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
8749-TZYEC,1.0,0.0,1.0,0.0,72.0,1.0,,,,,,,0.0,24.8,1874.3,0.0,26.031944444444445,0,0,1,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
1755-FZQEC,1.0,0.0,0.0,0.0,39.0,1.0,,,,,,,0.0,19.9,791.15,0.0,20.28589743589744,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
3115-JPJDD,0.0,0.0,1.0,0.0,59.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,81.25,4639.45,0.0,78.63474576271186,1,0,0,0,1,0,0,1,0,0,1,0,0,0.0,,,,,,,,,
5600-KTXFM,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95,143.9,0.0,71.95,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
3871-IKPYH,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,69.1,1.0,69.1,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6319-IEJWJ,1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,90.2,1776.55,1.0,88.8275,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9025-AOMKI,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,93.55,536.4,1.0,89.39999999999999,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
6339-TBELP,1.0,0.0,0.0,0.0,71.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,86.4,6172.0,0.0,86.92957746478874,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
7964-YESJC,0.0,0.0,1.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,66.3,1559.45,0.0,64.97708333333334,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
6173-GOLSU,1.0,1.0,1.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,94.65,6079.0,0.0,90.73134328358208,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,,,,,,,,,
5275-SQEIZ,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.85,80.85,1.0,80.85,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
7716-YTYHG,0.0,0.0,1.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,82.05,4029.95,1.0,83.95729166666666,0,0,1,0,1,0,0,1,0,0,0,0,1,3.0,,,,,,,,,
9938-ZREHM,0.0,0.0,1.0,0.0,37.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,72.1,2658.4,0.0,71.84864864864865,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,,,,,,,,,
7950-XWOVN,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.7,383.55,0.0,34.86818181818182,0,1,0,1,0,0,1,0,0,0,0,0,1,2.0,,,,,,,,,
4390-KYULV,1.0,0.0,1.0,0.0,3.0,1.0,,,,,,,1.0,20.55,51.15,1.0,17.05,1,0,0,0,0,1,1,0,0,0,1,0,0,2.0,,,,,,,,,
4647-MUZON,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,95.95,1745.5,0.0,96.97222222222224,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
9702-AIUJO,1.0,0.0,1.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.8,2230.85,0.0,44.617,1,0,0,1,0,0,0,1,0,1,0,0,0,3.0,,,,,,,,,
8849-PRIQJ,0.0,0.0,1.0,1.0,67.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,109.4,7281.6,0.0,108.68059701492538,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
8851-RAGOV,0.0,0.0,1.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,71.05,1837.7,0.0,73.508,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
1304-NECVQ,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.55,149.55,1.0,74.775,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
5396-IZEPB,1.0,0.0,0.0,0.0,9.0,1.0,,,,,,,0.0,19.7,180.7,0.0,20.077777777777776,1,0,0,0,0,1,1,0,0,0,1,0,0,2.0,,,,,,,,,
1729-VLAZJ,0.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40.25,411.45,0.0,41.145,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0,,,,,,,,,
8285-ABVLB,0.0,0.0,1.0,0.0,70.0,1.0,,,,,,,0.0,19.85,1328.35,0.0,18.97642857142857,1,0,0,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
0701-TJSEF,1.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,68.25,576.95,0.0,64.10555555555555,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,,,,,,,,,
5712-VBOXD,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,1.0,20.15,68.45,0.0,17.1125,1,0,0,0,0,1,1,0,0,0,1,0,0,2.0,,,,,,,,,
6629-LADHQ,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.95,123.05,0.0,61.525,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
8945-GRKHX,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.65,78.65,1.0,78.65,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
1559-DTODC,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.15,468.35,0.0,24.65,0,1,0,1,0,0,1,0,0,1,0,0,0,2.0,,,,,,,,,
4797-MIWUM,1.0,0.0,1.0,1.0,7.0,1.0,,,,,,,1.0,20.25,174.7,0.0,24.957142857142856,1,0,0,0,0,1,1,0,0,1,0,0,0,2.0,,,,,,,,,
6959-UWKHF,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.9,42.9,1.0,42.9,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
8720-RQSBJ,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,44.0,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4537-CIBHB,0.0,0.0,1.0,1.0,9.0,1.0,,,,,,,0.0,20.25,172.35,0.0,19.15,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
3815-SLMEF,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.25,139.35,1.0,46.45,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
5154-VEKBL,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,58.5,539.85,1.0,59.98333333333333,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
4324-AHJKS,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.8,300.4,0.0,60.08,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0,,,,,,,,,
4355-CVPVS,0.0,0.0,1.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,88.9,4968.0,0.0,88.71428571428571,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
4495-LHSSK,0.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.65,992.7,0.0,55.150000000000006,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
5655-JSMZM,1.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,96.2,4718.25,1.0,96.29081632653062,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
5915-ANOEI,1.0,0.0,1.0,0.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,79.15,5536.5,0.0,79.09285714285714,0,0,1,1,0,0,0,0,1,0,0,0,1,1.0,,,,,,,,,
9861-PDSZP,0.0,0.0,0.0,0.0,72.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,108.05,7806.6,0.0,108.425,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
